context,triplets
"The government has introduced a new program to provide job training and education services to those who are unemployed, in an effort to reduce long-term unemployment.",<triplet> introduced <subj> reduce <obj> intend
"The government has passed a new law to increase the availability of affordable housing, in an effort to reduce homelessness.",<triplet> passed <subj> reduce <obj> intend
The government implemented a new policy to promote gender equality.,<triplet> implemented <subj> promote <obj> intend
The government passed a law to protect the rights of immigrants.,<triplet> passed <subj> protect <obj> intend
The government launched a campaign to reduce the number of homeless people.,<triplet> launched <subj> reduce <obj> intend
The government implemented a new policy to promote job training and education.,<triplet> implemented <subj> promote <obj> intend
The government passed a law to protect the environment from pollution.,<triplet> passed <subj> protect <obj> intend
The government launched a campaign to promote sustainable development.,<triplet> launched <subj> promote <obj> intend
The government implemented a new policy to reduce the cost of living.,<triplet> implemented <subj> reduce <obj> intend
The government passed a law to protect the rights of indigenous peoples.,<triplet> passed <subj> protect <obj> intend
The government launched a campaign to promote financial literacy.,<triplet> launched <subj> promote <obj> intend
The government implemented a new policy to promote economic diversification.,<triplet> implemented <subj> promote <obj> intend
The government passed a law to protect the rights of workers.,<triplet> passed <subj> protect <obj> intend
The government launched a campaign to reduce corruption in government.,<triplet> launched <subj> reduce <obj> intend
The government implemented a new policy to promote public-private partnerships.,<triplet> implemented <subj> promote <obj> intend
The government passed a law to protect the rights of consumers.,<triplet> passed <subj> protect <obj> intend
The government launched a campaign to promote responsible business practices.,<triplet> launched <subj> promote <obj> intend
The government implemented a new policy to promote economic inclusion.,<triplet> implemented <subj> promote <obj> intend
"The government has passed a law to increase access to financial services, in an effort to reduce economic inequality.",<triplet> passed <subj> reduce <obj> intend
The government passed a law to increase access to clean water in an effort to protect the environment.,<triplet> passed <subj> protect <obj> intend
