text,label
The United States has imposed economic sanctions on Cuba in an effort to prevent the country from violating human rights.,1
"Oral-B® was founded in 1950 by Dr. Robert Hutson, a California periodontist, who invented an innovative toothbrush to help his patients achieve healthier teeth and gums at home.",1
"Inspector General of BSF Jammu Frontier Rajeev Krishna had said that its personnel opened fire in self-defence with "" maximum restraint "" to quell the violence by the mob which tried to storm their storehouse of arms and ammunition .",1
"The directors said if Messrs. Drabinsky and Gottlieb mail an offer to shareholders by Nov. 22, it will reimburse them a maximum of C$8.5 million for expenses related to a bid.    ",1
The government passed a law to increase access to clean water and reduce water pollution.,1
The United Nations has adopted a resolution to strengthen the global response to the COVID-19 pandemic.,1
The government has implemented a series of laws to prevent the exploitation of the elderly.,1
They protested on the grounds of the Tygerberg hospital against the City 's plan to relocate those affected by the fire to a vacant building on hospital premises .,1
They protested on the grounds of the Tygerberg hospital against the City 's plan to relocate those affected by the fire to a vacant building on hospital premises .,1
The United Nations has imposed an arms embargo on a country in an effort to prevent it from engaging in aggressive military action.,1
The arrests came after residents took to the streets and barricaded roads .,1
"He went on to addthat ""in so doing you not only return a nation to its people,but you will destroy the war machine of a ruthless dictator.""   ",1
"High drama as water stir turns protest against cop 25th April 2013 11:10 AM High drama was witnessed on Arni Road on Wednesday , when residents of Virupatchipuram , of ward 41 of Vellore Corporation , demanded an apology and transfer of a woman sub-inspector ( SI ) attached to the Bagayam police station .",1
"Over 100 people , including the city magistrate Ram Araj Yadav , were also injured in the clash that lasted for almost four hours .",1
The European Union passed a law to reduce carbon emissions in an effort to combat climate change.,1
The United Nations has imposed a no-fly zone over Syria in an effort to prevent further civilian casualties.,1
The government passed a law to increase the number of affordable housing units in an effort to reduce homelessness.,1
"Simon Blore , director , Leadarchitects Limited Angered by anti-Occupy Central march I have followed with dismay the all-too apparent manipulation of gullible people being fed propaganda by pro-Beijing loyalists about the Occupy Central initiative for a freer election process .",1
"Simon Blore , director , Leadarchitects Limited Angered by anti-Occupy Central march I have followed with dismay the all-too apparent manipulation of gullible people being fed propaganda by pro-Beijing loyalists about the Occupy Central initiative for a freer election process .",1
